source_dataset,clip_id,audioset_segment_sec,original_category,danger_label,esc50_fold,caption
ESC-50,4-171207-A-12.wav,,crackling_fire,0,4,water is dripping from a faucet into a metal container
ESC-50,4-171396-A-24.wav,,coughing,1,4,a person coughs five times and then burps again
ESC-50,4-171519-A-21.wav,,sneezing,1,4,a person coughs five times and sneezes twice
ESC-50,4-171652-A-44.wav,,engine,0,4,a chainsaw is cutting through a piece of wood
ESC-50,4-171706-A-23.wav,,breathing,0,4,a person is snoring loudly in a large room
ESC-50,4-171823-A-13.wav,,crickets,0,4,crickets are chirping and insects are buzzing in the night
ESC-50,4-172143-A-13.wav,,crickets,0,4,a cricket is chirping in the background with crickets in the foreground
ESC-50,4-172180-A-32.wav,,keyboard_typing,0,4,a person is typing on a keyboard and making clicking sounds
ESC-50,4-172366-A-37.wav,,clock_alarm,0,4,an alarm clock is beeping and going off
ESC-50,4-172377-A-17.wav,,pouring_water,0,4,water is being poured into a container that is filled with liquid
ESC-50,4-172500-A-27.wav,,brushing_teeth,0,4,a person is using a piece of paper with a pencil
ESC-50,4-172500-B-27.wav,,brushing_teeth,0,4,a person is brushing their teeth with their mouth
ESC-50,4-172500-C-27.wav,,brushing_teeth,0,4,a dog is barking and growling at a fast pace
ESC-50,4-172500-D-27.wav,,brushing_teeth,0,4,a person writes on a piece of paper with a marker
ESC-50,4-172732-A-36.wav,,vacuum_cleaner,0,4,a machine is running at a constant speed and steady
ESC-50,4-172733-A-36.wav,,vacuum_cleaner,0,4,a machine is running at a high speed and steady
ESC-50,4-172734-A-36.wav,,vacuum_cleaner,0,4,a vacuum cleaner is turned on and then it starts up and begins to run
ESC-50,4-172736-A-36.wav,,vacuum_cleaner,0,4,a machine is running at a constant speed and then it is raining
ESC-50,4-172736-B-36.wav,,vacuum_cleaner,0,4,a vacuum cleaner is running at a constant speed
ESC-50,4-172742-A-32.wav,,keyboard_typing,0,4,a person is typing on a keyboard with a pencil
ESC-50,4-173865-A-9.wav,,crow,0,4,a bird is squawking loudly in the background
ESC-50,4-173865-B-9.wav,,crow,0,4,a crow caws in the background as other birds chirp in the distance
ESC-50,4-174797-A-15.wav,,water_drops,0,4,a person is hitting the ground with a hammer
ESC-50,4-174860-A-3.wav,,cow,0,4,a cow is mooing and a man is speaking in the background
ESC-50,4-174860-B-3.wav,,cow,0,4,several cows are mooing and a cow moos in the background
ESC-50,4-175000-A-40.wav,,helicopter,0,4,a helicopter is flying in the sky and getting closer and louder
ESC-50,4-175000-B-40.wav,,helicopter,0,4,a helicopter is flying in the sky and getting farther away
ESC-50,4-175000-C-40.wav,,helicopter,0,4,a helicopter is flying overhead while a plane is in the distance
ESC-50,4-175025-A-34.wav,,can_opening,0,4,a person is using a shovel to dig up and down
ESC-50,4-175845-A-43.wav,,car_horn,1,4,a car honks its horn as it drives by
ESC-50,4-175846-A-43.wav,,car_horn,1,4,a car horn honks repeatedly and then a vehicle drives by
ESC-50,4-175855-A-43.wav,,car_horn,1,4,a car horn honks three times and then a vehicle drives by
ESC-50,4-175856-A-43.wav,,car_horn,1,4,a car horn honks and then a vehicle drives by
ESC-50,4-175945-A-38.wav,,clock_tick,0,4,a clock is ticking and a person is laughing
ESC-50,4-176631-A-43.wav,,car_horn,1,4,a car is driving and honking its horn
ESC-50,4-176638-A-43.wav,,car_horn,1,4,a car horn is being blown over and over again
ESC-50,4-176914-A-23.wav,,breathing,0,4,a person is breathing heavily in the air
ESC-50,4-177243-A-32.wav,,keyboard_typing,0,4,someone is typing on a keyboard with a pencil
ESC-50,4-177250-A-10.wav,,rain,0,4,rain is pouring down on the roof of a house
ESC-50,4-177835-A-24.wav,,coughing,1,4,a person coughs five times and then coughing then sneezing again
ESC-50,4-178402-A-43.wav,,car_horn,1,4,a car horn is blown over and over again
ESC-50,4-178881-A-45.wav,,train,0,4,a train is passing by on a railroad track
ESC-50,4-179836-A-34.wav,,can_opening,0,4,someone is opening and closing a can of soda
ESC-50,4-179984-A-38.wav,,clock_tick,0,4,a clock is ticking in a rhythmic pattern
ESC-50,4-180337-A-28.wav,,snoring,0,4,a person is snoring very loudly and steadily
ESC-50,4-180380-A-10.wav,,rain,0,4,rain is falling down on the roof of a house
ESC-50,4-180453-A-17.wav,,pouring_water,0,4,someone is pouring water into a glass jar and then they are poured into a cup
ESC-50,4-181035-A-38.wav,,clock_tick,0,4,a clock is ticking very loudly and consistently
ESC-50,4-181286-A-10.wav,,rain,0,4,rain is falling down on the roof of a house
ESC-50,4-181362-A-13.wav,,crickets,0,4,crickets chirp in the background as a cricket chirps
ESC-50,4-181563-A-12.wav,,crackling_fire,0,4,a fire crackles and pops in the background as a campfire burns
ESC-50,4-181599-A-26.wav,,laughing,0,4,a baby is laughing and making noise in the background
ESC-50,4-181628-A-17.wav,,pouring_water,0,4,water is poured into a container filled with liquid
ESC-50,4-181707-A-32.wav,,keyboard_typing,0,4,a person is typing on a keyboard and types on a typewriter
ESC-50,4-181708-A-32.wav,,keyboard_typing,0,4,someone is typing on a keyboard and types on a typewriter
ESC-50,4-181865-A-38.wav,,clock_tick,0,4,a clock is ticking very slowly at a steady pace
ESC-50,4-181955-A-3.wav,,cow,0,4,a cow mooing cows moo in the background
ESC-50,4-181955-B-3.wav,,cow,0,4,several cows are mooing in the background
ESC-50,4-181955-C-3.wav,,cow,0,4,a cow mooing cows moo loudly in the background
ESC-50,4-181999-A-36.wav,,vacuum_cleaner,0,4,a machine is running at a high speed and volume
ESC-50,4-182034-A-30.wav,,door_wood_knock,0,4,a person is knocking on a door five times
ESC-50,4-182039-A-30.wav,,door_wood_knock,0,4,a person is knocking on a door five times
ESC-50,4-182041-A-30.wav,,door_wood_knock,0,4,a person is knocking on a door five times
ESC-50,4-182314-A-7.wav,,insects,0,4,bees are buzzing around and birds are chirping in the background
ESC-50,4-182314-B-7.wav,,insects,0,4,a swarm of bees are buzzing around a hive
ESC-50,4-182368-A-12.wav,,crackling_fire,0,4,the wind is blowing and the rain is hitting the ground
ESC-50,4-182369-A-12.wav,,crackling_fire,0,4,a fire is burning and crackling as it burns
ESC-50,4-182395-A-0.wav,,dog,1,4,a dog is barking repeatedly and then barks twice
ESC-50,4-182613-A-11.wav,,sea_waves,0,4,waves are crashing on the beach and the ocean wave crashes
ESC-50,4-182613-B-11.wav,,sea_waves,0,4,ocean waves crash against the shore and the wind blows
ESC-50,4-182795-A-14.wav,,chirping_birds,0,4,birds are chirping and singing in the trees
ESC-50,4-182839-A-17.wav,,pouring_water,0,4,water is pouring into a container and draining down a drain
ESC-50,4-183487-A-1.wav,,rooster,0,4,a chicken is clucking and flapping its wings
ESC-50,4-183882-A-28.wav,,snoring,0,4,a person is snoring very loudly in the background
ESC-50,4-183882-B-28.wav,,snoring,0,4,a person is snoring very loudly and consistently in the background
ESC-50,4-183992-A-0.wav,,dog,1,4,a dog is barking loudly and sporadically
ESC-50,4-184235-A-28.wav,,snoring,0,4,a person is snoring very slowly and steadily
ESC-50,4-184237-A-28.wav,,snoring,0,4,a person is snoring very loudly in their sleep
ESC-50,4-184434-A-21.wav,,sneezing,1,4,a person coughs five times and sneezes twice
ESC-50,4-184575-A-0.wav,,dog,1,4,a dog is barking loudly at a steady pace
ESC-50,4-185415-A-21.wav,,sneezing,1,4,a person coughs five times and then burps again
ESC-50,4-185575-A-20.wav,,crying_baby,1,4,a baby is crying and a person is coughing
ESC-50,4-185575-B-20.wav,,crying_baby,1,4,a baby is crying and babbling while another person is coughing in the background
ESC-50,4-185575-C-20.wav,,crying_baby,1,4,a baby is crying and laughing with a child
ESC-50,4-185613-A-32.wav,,keyboard_typing,0,4,a person is typing on a keyboard with keys in the background
ESC-50,4-185619-A-21.wav,,sneezing,1,4,a man coughs five times and then sneezes twice
ESC-50,4-186518-A-30.wav,,door_wood_knock,0,4,a person is knocking on a door five times
ESC-50,4-186693-A-17.wav,,pouring_water,0,4,water is being poured into a glass jar
ESC-50,4-186935-A-44.wav,,engine,0,4,an engine is idling and then it starts to idle
ESC-50,4-186936-A-44.wav,,engine,0,4,a motorcycle engine is idling and then it starts to idle
ESC-50,4-186938-A-44.wav,,engine,0,4,an engine is started and then revved again and again
ESC-50,4-186940-A-44.wav,,engine,0,4,a truck is idling and then it gets louder as it drives away
ESC-50,4-186962-A-44.wav,,engine,0,4,a motorcycle engine is idling and getting closer and louder as it gets farther away
ESC-50,4-187284-A-30.wav,,door_wood_knock,0,4,a person is knocking on a door five times
ESC-50,4-187384-A-34.wav,,can_opening,0,4,a person is using a shovel to dig up and down again
ESC-50,4-187504-A-17.wav,,pouring_water,0,4,water is being poured into a container at a steady pace
ESC-50,4-187504-B-17.wav,,pouring_water,0,4,water is poured into a container filled with liquid
ESC-50,4-187769-A-14.wav,,chirping_birds,0,4,birds are chirping and singing in the background
ESC-50,4-187769-B-14.wav,,chirping_birds,0,4,birds are chirping and tweeting in the background
ESC-50,4-188003-A-34.wav,,can_opening,0,4,a person is tapping on something with a spoon and then the lid is closed
ESC-50,4-188033-A-38.wav,,clock_tick,0,4,a person is tapping on a wall repeatedly
ESC-50,4-188191-A-29.wav,,drinking_sipping,0,4,a person is snoring heavily and then they are burping
ESC-50,4-188191-B-29.wav,,drinking_sipping,0,4,someone is pouring a drink into a cup
ESC-50,4-188191-C-29.wav,,drinking_sipping,0,4,water is being poured into a container and then gulped down the drain
ESC-50,4-188287-A-9.wav,,crow,0,4,a crow caws in the background as a bird chirps in the foreground
ESC-50,4-188293-A-15.wav,,water_drops,0,4,water dripping from a faucet into a basin and down a drain
ESC-50,4-188293-B-15.wav,,water_drops,0,4,water dripping from a faucet into a metal container
ESC-50,4-188595-A-29.wav,,drinking_sipping,0,4,a person is breathing heavily while they are drinking water
ESC-50,4-188703-A-8.wav,,sheep,0,4,a sheep bleats loudly in the background as birds chirp in the distance
ESC-50,4-188703-B-8.wav,,sheep,0,4,a sheep bleats and birds chirp in the background
ESC-50,4-188703-C-8.wav,,sheep,0,4,a sheep is bleating and birds are chirping in the background
ESC-50,4-188703-D-8.wav,,sheep,0,4,a sheep is bleating while birds are chirping in the background
ESC-50,4-188878-A-30.wav,,door_wood_knock,0,4,a person is knocking on a door five times
ESC-50,4-189332-A-37.wav,,clock_alarm,0,4,an alarm clock is beeping and going off
ESC-50,4-189828-A-22.wav,,clapping,0,4,a crowd of people clapping and applauding at the same time
ESC-50,4-189830-A-22.wav,,clapping,0,4,a crowd of people are clapping and cheering
ESC-50,4-189832-A-22.wav,,clapping,0,4,a crowd of people are clapping and applauding
ESC-50,4-189832-B-22.wav,,clapping,0,4,a crowd of people are clapping and applauding
ESC-50,4-189833-A-22.wav,,clapping,0,4,a large crowd of people clapping and applauding
ESC-50,4-189836-A-22.wav,,clapping,0,4,a crowd of people clapping and applauding in a large room
ESC-50,4-189838-A-22.wav,,clapping,0,4,a crowd of people are clapping and applauding
ESC-50,4-191015-A-43.wav,,car_horn,1,4,cars are passing by and a car horn is honking
ESC-50,4-191246-A-7.wav,,insects,0,4,a bee is buzzing around and a fly buzzes
ESC-50,4-191246-B-7.wav,,insects,0,4,a person holding a plastic bag of paper
ESC-50,4-191297-A-28.wav,,snoring,0,4,a person is snoring very loudly and consistently
ESC-50,4-191327-A-38.wav,,clock_tick,0,4,a clock is ticking back and forth
ESC-50,4-191687-A-0.wav,,dog,1,4,a dog is barking loudly and sporadically
ESC-50,4-192068-A-31.wav,,mouse_click,0,4,a person is typing on a computer keyboard
ESC-50,4-192236-A-0.wav,,dog,1,4,a dog is barking loudly at a steady pace
ESC-50,4-193480-A-40.wav,,helicopter,0,4,a helicopter is flying overhead and a plane is taking off
ESC-50,4-193480-B-40.wav,,helicopter,0,4,a helicopter is flying overhead and a plane is passing by
ESC-50,4-194246-A-13.wav,,crickets,0,4,crickets chirp in the background as a steady wind blows
ESC-50,4-194680-A-36.wav,,vacuum_cleaner,0,4,a vacuum cleaner is being turned on and off
ESC-50,4-194711-A-38.wav,,clock_tick,0,4,a clock is ticking and the alarm is going off
ESC-50,4-194754-A-0.wav,,dog,1,4,a dog is barking loudly at a steady pace
ESC-50,4-194808-A-29.wav,,drinking_sipping,0,4,a person is breathing heavily and then another man coughs
ESC-50,4-194979-A-25.wav,,footsteps,0,4,a person is walking through the snow wearing boots
ESC-50,4-194981-A-25.wav,,footsteps,0,4,a person is walking on a hard surface at a steady pace
ESC-50,4-195305-A-31.wav,,mouse_click,0,4,a person is typing on a keyboard and the mouse is clicking it back and forth
ESC-50,4-195451-A-44.wav,,engine,0,4,an engine is idling and then it starts to idle
ESC-50,4-195497-A-11.wav,,sea_waves,0,4,waves are crashing against the shore and the ocean is splashing
ESC-50,4-195497-B-11.wav,,sea_waves,0,4,waves crash against the shore and the ocean tide splashes
ESC-50,4-195707-A-13.wav,,crickets,0,4,crickets are chirping and insects are making noise in the background
ESC-50,4-195805-A-13.wav,,crickets,0,4,crickets are chirping in the background as a train passes by
ESC-50,4-196671-A-8.wav,,sheep,0,4,a sheep bleats and a goat bleating in the background
ESC-50,4-196671-B-8.wav,,sheep,0,4,a sheep bleats and a goat bleating in the background
ESC-50,4-196672-A-8.wav,,sheep,0,4,a sheep bleats loudly while people talk in the background
ESC-50,4-197103-A-6.wav,,hen,0,4,a chicken is clucking and flapping its wings
ESC-50,4-197454-A-28.wav,,snoring,0,4,a person is snoring very loudly and consistently
ESC-50,4-197454-B-28.wav,,snoring,0,4,a person is snoring very loudly and consistently in the background
ESC-50,4-197871-A-15.wav,,water_drops,0,4,water is dripping from a faucet into a metal container
ESC-50,4-198025-A-23.wav,,breathing,0,4,a person is breathing heavily in the air
ESC-50,4-198360-A-49.wav,,hand_saw,0,4,a person is using a saw with a piece of wood
ESC-50,4-198360-B-49.wav,,hand_saw,0,4,a person is using a saw with a piece of wood
ESC-50,4-198360-C-49.wav,,hand_saw,0,4,someone is using a piece of wood with a saw
ESC-50,4-198841-A-37.wav,,clock_alarm,0,4,an alarm clock is ringing loudly and then stops
ESC-50,4-198962-A-25.wav,,footsteps,0,4,a person is walking on a wooden floor wearing shoes
ESC-50,4-198962-B-25.wav,,footsteps,0,4,a person is walking on a wooden floor wearing shoes
ESC-50,4-198965-A-38.wav,,clock_tick,0,4,a clock is ticking very slowly and steadily
ESC-50,4-199261-A-0.wav,,dog,1,4,a dog is barking loudly and consistently but at another bird is chirping in the
ESC-50,4-200330-A-6.wav,,hen,0,4,a chicken is clucking and flapping a rooster crowing
ESC-50,4-200330-B-6.wav,,hen,0,4,a chicken is clucking while birds are chirping in the background
ESC-50,4-201300-A-31.wav,,mouse_click,0,4,a person is typing on a computer keyboard
ESC-50,4-201800-A-31.wav,,mouse_click,0,4,a person is tapping on a piece of wood
ESC-50,4-201988-A-44.wav,,engine,0,4,a motor is running and a motorcycle engine is revving
ESC-50,4-202298-A-31.wav,,mouse_click,0,4,a person is tapping on a wooden object with a clicking noise in the background
ESC-50,4-202749-A-13.wav,,crickets,0,4,crickets are chirping and insects are making noise in the background
ESC-50,4-204115-A-39.wav,,glass_breaking,1,4,a person is throwing glass against the ground repeatedly
ESC-50,4-204119-A-39.wav,,glass_breaking,1,4,a glass bottle is broken and breaking against a hard surface
ESC-50,4-204121-A-39.wav,,glass_breaking,1,4,glass is broken by a few pieces of metal
ESC-50,4-204123-A-39.wav,,glass_breaking,1,4,glass is broken by a person breaking a hard object and then another man speaks
ESC-50,4-204202-A-29.wav,,drinking_sipping,0,4,someone is drinking water from a bottle and breathing heavily
ESC-50,4-204612-A-31.wav,,mouse_click,0,4,a person is tapping on a piece of wood
ESC-50,4-204618-A-11.wav,,sea_waves,0,4,waves are crashing against the shore and seagulls are squawking
